00191,1997-01-05
00192,1997-01-01
00193,1997-01-01
00194,1997-01-01
00195,1997-01-06
00196,1997-01-01
00197,1997-01-01
00198,1997-01-01
00199,1997-01-01
00200,1997-01-01
00201,1997-01-01
00202,1997-01-01
00203,1997-01-01
00204,1997-01-15
00205,1997-01-01
00206,1997-01-01
00207,1997-01-01
00208,1997-01-11
00209,1997-01-19
00210,1997-01-01
00211,1997-01-01
00212,1997-01-01
00213,1997-01-01
00214,1997-01-01
00215,1997-01-01
00216,1997-01-01
00217,1997-01-01
00218,1997-02-06
00219,1997-01-01
00220,1997-01-01
00221,1997-01-01
00222,1997-01-01
00223,1997-01-01
00224,1997-01-01
00225,1997-01-01
00226,1997-01-02
00227,1997-01-01
00228,1997-01-01
00229,1997-01-01
00230,1997-01-01
00231,1997-01-01
00232,1997-01-01
00233,1997-01-01
00234,1997-01-01
00235,1997-01-01
00236,1997-01-01
00237,1997-01-01
00238,1997-01-23
00239,1997-01-01
00240,1997-01-01
00241,1997-01-16
00242,1997-01-01
00243,1997-01-02
00244,1997-01-01
00245,1997-01-01
00246,1997-01-02
00247,1997-02-03
00248,1997-01-02
00249,1997-01-02
00250,1997-01-02
00251,1997-01-02
00252,1997-01-02
00253,1997-01-02
00254,1997-01-02
00255,1997-01-02
00256,1997-01-02
00257,1997-01-02
00258,1997-01-02
00259,1997-01-02
00260,1997-01-05
00261,1997-01-02
00262,1997-01-02
00263,1997-01-02
00264,1997-01-02
00265,1997-01-02
00266,1997-01-02
00267,1997-01-02
00268,1997-03-24
00269,1997-02-15
00270,1997-01-02
00271,1997-01-02
00272,1997-01-02
00273,1997-01-02
00274,1997-01-02
00275,1997-01-02
00276,1997-01-02
00277,1997-01-02
00278,1997-01-02
00279,1997-01-02
00280,1997-01-02
00281,1997-01-02
00282,1997-01-02
00283,1997-01-02
00284,1997-01-02
00285,1997-01-02
00286,1997-01-02
00287,1997-01-02
00288,1997-01-02
00289,1997-01-02
00290,1997-01-02
00291,1997-01-02
00292,1997-01-02
00293,1997-01-02
00294,1997-01-19
00295,1997-01-02
00296,1997-01-02
00297,1997-01-02
00298,1997-01-02
00299,1997-01-02
00300,1997-03-25
00301,1997-01-02
00302,1997-01-02
00303,1997-01-02
00304,1997-01-02
00305,1997-01-02
00306,1997-01-02
00307,1997-02-27
00308,1997-01-02
00309,1997-03-16
00310,1997-01-07
00311,1997-01-02
00312,1997-01-02
00313,1997-01-02
00314,1997-01-02
00315,1997-02-11
00316,1997-01-02
00317,1997-01-02
00318,1997-01-02
00319,1997-01-02
00320,1997-01-02
00321,1997-01-02
00322,1997-01-02
00323,1997-01-02
00324,1997-01-02
00325,1997-01-02
00326,1997-01-02
00327,1997-01-02
00328,1997-01-02
00329,1997-01-02
00330,1997-01-02
00331,1997-01-02
00332,1997-01-02
00333,1997-01-02
00334,1997-01-02
00335,1997-01-02
00336,1997-01-02
00337,1997-01-21
00338,1997-01-02
00339,1997-01-02
00340,1997-01-02
00341,1997-01-02
00342,1997-01-02
00343,1997-01-02
00344,1997-01-02
00345,1997-01-02
00346,1997-01-02
00347,1997-01-02
00348,1997-01-02
00349,1997-01-02
00350,1997-01-02
00351,1997-01-02
00352,1997-01-02
00353,1997-01-02
00354,1997-01-02
00355,1997-01-02
00356,1997-01-02
00357,1997-01-02
00358,1997-01-02
00359,1997-01-02
00360,1997-01-02
00361,1997-01-02
00362,1997-01-02
00363,1997-01-02
00364,1997-01-06
00365,1997-01-02
00366,1997-01-02
00367,1997-01-02
00368,1997-01-02
00369,1997-01-02
00370,1997-01-02
00371,1997-01-02
00372,1997-01-18
00373,1997-01-02
00374,1997-01-02
00375,1997-01-02
00376,1997-01-03
00377,1997-01-02
00378,1997-01-02
00379,1997-01-02
00380,1997-01-04
00381,1997-01-02
00382,1997-01-02
00383,1997-01-02
00384,1997-01-02
00385,1997-01-02
00386,1997-01-02
00387,1997-01-02
00388,1997-01-02
00389,1997-01-02
00390,1997-01-04
00391,1997-01-03
00392,1997-01-02
00393,1997-01-02
00394,1997-01-02
00395,1997-01-02
00396,1997-01-02
00397,1997-01-02
00398,1997-01-02
00399,1997-01-03
00400,1997-01-02
00401,1997-01-02
00402,1997-01-02
00403,1997-01-02
00404,1997-01-02
00405,1997-01-02
00406,1997-01-02
00407,1997-01-06
00408,1997-01-02
00409,1997-01-02
00410,1997-01-02
00411,1997-01-02
00412,1997-01-10
00413,1997-01-02
00414,1997-02-12
00415,1997-01-02
00416,1997-01-02
00417,1997-01-02
00418,1997-01-02
00419,1997-01-02
00420,1997-01-02
00421,1997-01-02
00422,1997-01-02
00423,1997-01-02
00424,1997-01-02
00425,1997-01-02
00426,1997-01-02
00427,1997-01-02
00428,1997-01-02
00429,1997-01-02
00430,1997-01-12
00431,1997-01-02
00432,1997-01-02
00433,1997-01-08
00434,1997-01-02
00435,1997-01-02
00436,1997-01-02
00437,1997-01-02
00438,1997-01-02
00439,1997-01-02
00440,1997-01-02
00441,1997-01-06
00442,1997-01-02
00443,1997-01-02
00444,1997-01-02
00445,1997-01-02
00446,1997-01-02
00447,1997-01-02
00448,1997-01-02
00449,1997-01-03
00450,1997-01-02
00451,1997-01-18
00452,1997-01-02
00453,1997-01-08
00454,1997-01-02
00455,1997-01-02
00456,1997-03-21
00457,1997-01-02
00458,1997-01-19
00459,1997-01-03
00460,1997-01-02
00461,1997-03-13
00462,1997-01-02
00463,1997-01-02
00464,1997-01-02
00465,1997-01-02
00466,1997-01-02
00467,1997-01-02
00468,1997-03-23
00469,1997-01-02
00470,1997-01-02
00471,1997-01-02
00472,1997-01-02
00473,1997-01-02
00474,1997-01-02
00475,1997-01-02
00476,1997-01-02
00477,1997-01-02
00478,1997-01-02
00479,1997-01-02
00480,1997-01-02
00481,1997-01-02
00482,1997-01-03
00483,1997-01-17
00484,1997-01-10
00485,1997-01-02
00486,1997-01-02
00487,1997-01-03
00488,1997-01-02
00489,1997-01-02
00490,1997-01-02
00491,1997-01-02
00492,1997-01-02
00493,1997-01-02
00494,1997-01-02
00495,1997-01-02
00496,1997-01-02
00497,1997-01-02
00498,1997-01-02
00499,1997-01-02
00500,1997-01-02
00501,1997-01-02
00502,1997-01-02
00503,1997-01-02
00504,1997-01-02
00505,1997-01-02
00506,1997-03-08
00507,1997-01-02
00508,1997-01-02
00509,1997-01-02
00510,1997-01-02
00511,1997-01-02
00512,1997-01-02
00513,1997-01-07
00514,1997-01-02
00515,1997-01-02
00516,1997-01-02
00517,1997-01-03
00518,1997-01-03
00519,1997-01-02
00520,1997-01-03
00521,1997-01-03
00522,1997-01-03
00523,1997-01-03
00524,1997-01-03
00525,1997-01-03
00526,1997-01-03
00527,1997-01-08
00528,1997-01-03
00529,1997-01-03
00530,1997-01-03
00531,1997-01-03
00532,1997-01-03
00533,1997-01-03
00534,1997-01-03
00535,1997-02-12
00536,1997-01-03
00537,1997-01-03
00538,1997-01-03
00539,1997-01-05
00540,1997-01-03
00541,1997-01-03
00542,1997-01-03
00543,1997-01-03
00544,1997-03-06
00545,1997-01-03
00546,1997-01-03
00547,1997-01-03
00548,1997-01-03
00549,1997-01-17
00550,1997-01-03
00551,1997-01-03
00552,1997-01-03
00553,1997-01-03
00554,1997-01-07
00555,1997-01-03
00556,1997-01-03
00557,1997-01-04
00558,1997-01-03
00559,1997-01-05
00560,1997-01-03
00561,1997-01-03
00562,1997-01-03
00563,1997-02-09
00564,1997-01-03
00565,1997-01-03
00566,1997-01-03
00567,1997-01-03
00568,1997-01-03
00569,1997-01-25
00570,1997-01-11
00571,1997-01-03
00572,1997-01-03
00573,1997-01-15
00574,1997-01-03
00575,1997-01-03
00576,1997-01-03
00577,1997-01-03
00578,1997-01-03
00579,1997-01-03
00580,1997-01-03
00581,1997-01-03
00582,1997-01-03
00583,1997-01-03
00584,1997-01-17
00585,1997-01-03
00586,1997-01-03
00587,1997-01-03
00588,1997-01-03
00589,1997-01-03
00590,1997-01-09
00591,1997-01-03
00592,1997-01-03
00593,1997-01-03
00594,1997-01-17
00595,1997-01-04
00596,1997-01-03
00597,1997-01-03
00598,1997-01-03
00599,1997-01-03
00600,1997-01-03
00601,1997-01-03
00602,1997-01-03
00603,1997-01-03
00604,1997-01-03
00605,1997-01-03
00606,1997-01-03
00607,1997-01-03
00608,1997-01-19
00609,1997-01-03
00610,1997-01-12
00611,1997-01-03
00612,1997-01-03
00613,1997-01-03
00614,1997-01-03
00615,1997-01-10
00616,1997-01-03
00617,1997-01-03
00618,1997-01-03
00619,1997-02-03
00620,1997-01-03
00621,1997-01-03
00622,1997-01-03
00623,1997-01-03
00624,1997-01-03
00625,1997-01-03
00626,1997-02-06
00627,1997-01-03
00628,1997-01-03
00629,1997-01-03
00630,1997-01-03
00631,1997-01-03
00632,1997-01-03
00633,1997-01-03
00634,1997-02-08
00635,1997-01-03
00636,1997-01-03
00637,1997-01-03
00638,1997-01-03
00639,1997-01-03
00640,1997-01-03
00641,1997-01-03
00642,1997-01-14
00643,1997-01-03
00644,1997-01-03
00645,1997-01-04
00646,1997-01-03
00647,1997-01-03
00648,1997-01-03
00649,1997-01-03
00650,1997-01-03
00651,1997-01-03
00652,1997-01-03
00653,1997-01-03
00654,1997-01-03
00655,1997-01-03
00656,1997-01-03
00657,1997-01-03
00658,1997-01-03
00659,1997-01-03
00660,1997-01-03
00661,1997-01-03
00662,1997-01-03
00663,1997-01-05
00664,1997-01-03
00665,1997-01-03
00666,1997-01-03
00667,1997-01-03
00668,1997-01-03
00669,1997-01-03
00670,1997-01-04
00671,1997-01-03
00672,1997-01-03
00673,1997-01-03
00674,1997-01-06
00675,1997-01-03
00676,1997-01-03
00677,1997-01-03
00678,1997-01-03
00679,1997-01-03
00680,1997-01-03
00681,1997-01-03
00682,1997-01-03
00683,1997-01-03
00684,1997-01-03
00685,1997-01-03
00686,1997-01-03
00687,1997-01-03
00688,1997-01-03
00689,1997-02-03
00690,1997-01-03
00691,1997-01-03
00692,1997-01-03
00693,1997-01-03
00694,1997-01-03
00695,1997-01-03
00696,1997-01-03
00697,1997-01-03
00698,1997-01-03
00699,1997-01-03
00700,1997-01-04
00701,1997-01-03
00702,1997-01-03
00703,1997-01-04
00704,1997-01-03
00705,1997-01-03
00706,1997-01-03
00707,1997-01-03
00708,1997-01-03
00709,1997-01-03
00710,1997-01-03
00711,1997-01-04
00712,1997-01-03
00713,1997-01-03
00714,1997-01-03
00715,1997-01-03
00716,1997-01-03
00717,1997-01-03
00718,1997-01-03
00719,1997-01-07
00720,1997-01-03
00721,1997-01-03
00722,1997-01-03
00723,1997-01-03
00724,1997-01-03
00725,1997-01-03
00726,1997-01-03
00727,1997-01-03
00728,1997-01-03
00729,1997-01-03
00730,1997-01-03
00731,1997-01-03
00732,1997-01-03
00733,1997-01-03
00734,1997-01-24
00735,1997-02-13
00736,1997-01-03
00737,1997-03-09
00738,1997-01-03
00739,1997-01-03
00740,1997-01-03
00741,1997-01-04
00742,1997-01-03
00743,1997-01-12
00744,1997-01-03
00745,1997-01-03
00746,1997-01-03
00747,1997-01-03
00748,1997-01-03
00749,1997-01-03
00750,1997-01-03
00751,1997-01-03
00752,1997-01-03
00753,1997-01-03
00754,1997-01-03
00755,1997-01-03
00756,1997-01-03
00757,1997-01-03
00758,1997-01-03
00759,1997-01-03
00760,1997-01-03
00761,1997-01-03
00762,1997-01-03
00763,1997-01-03
00764,1997-01-04
00765,1997-01-07
00766,1997-01-05
00767,1997-01-03
00768,1997-01-03
00769,1997-01-03
00770,1997-01-03
00771,1997-01-03
00772,1997-01-03
00773,1997-01-04
00774,1997-01-03
00775,1997-01-04
00776,1997-01-04
00777,1997-01-04
00778,1997-01-03
00779,1997-01-04
00780,1997-01-10
00781,1997-01-06
00782,1997-01-04
00783,1997-01-04
00784,1997-01-05
00785,1997-01-04
00786,1997-01-04
00787,1997-01-04
00788,1997-01-04
00789,1997-01-04
00790,1997-01-07
00791,1997-01-04
00792,1997-01-09
00793,1997-01-04
00794,1997-01-04
00795,1997-01-04
00796,1997-01-04
00797,1997-01-04
00798,1997-01-12
00799,1997-02-08
00800,1997-01-10
00801,1997-02-04
00802,1997-01-04
00803,1997-01-04
00804,1997-01-04
00805,1997-01-04
00806,1997-01-14
00807,1997-01-04
00808,1997-01-04
00809,1997-01-25
00810,1997-01-04
00811,1997-01-06
00812,1997-01-04
00813,1997-01-04
00814,1997-01-04
00815,1997-01-19
00816,1997-01-04
00817,1997-01-04
00818,1997-01-04
00819,1997-01-04
00820,1997-01-04
00821,1997-01-04
00822,1997-01-04
00823,1997-01-04
00824,1997-01-04
00825,1997-01-04
00826,1997-01-04
00827,1997-01-06
00828,1997-01-04
00829,1997-01-04
00830,1997-01-04
00831,1997-01-04
00832,1997-01-04
00833,1997-01-04
00834,1997-01-04
00835,1997-01-04
00836,1997-01-04
00837,1997-01-04
00838,1997-01-04
00839,1997-01-04
00840,1997-01-06
00841,1997-01-04
00842,1997-01-04
00843,1997-01-04
00844,1997-01-04
00845,1997-01-04
00846,1997-01-04
00847,1997-01-04
00848,1997-01-04
00849,1997-03-11
00850,1997-01-04
00851,1997-01-04
00852,1997-01-04
00853,1997-01-04
00854,1997-01-22
00855,1997-01-04
00856,1997-01-04
00857,1997-01-04
00858,1997-01-13
00859,1997-01-12
00860,1997-01-04
00861,1997-01-04
00862,1997-01-04
00863,1997-01-04
00864,1997-01-04
00865,1997-01-04
00866,1997-01-04
00867,1997-01-04
00868,1997-01-04
00869,1997-01-04
00870,1997-01-04
00871,1997-01-04
00872,1997-01-04
00873,1997-01-04
00874,1997-01-05
00875,1997-01-04
00876,1997-01-04
00877,1997-01-04
00878,1997-01-04
00879,1997-01-04
00880,1997-01-04
00881,1997-01-04
00882,1997-01-04
00883,1997-01-11
00884,1997-01-04
00885,1997-01-04
00886,1997-01-04
00887,1997-01-07
00888,1997-01-09
00889,1997-01-06
00890,1997-01-04
00891,1997-01-04
00892,1997-01-04
00893,1997-01-04
00894,1997-01-04
00895,1997-01-04
00896,1997-01-23
00897,1997-01-04
00898,1997-01-04
00899,1997-01-04
00900,1997-01-04
00901,1997-01-04
00902,1997-01-04
00903,1997-01-04
00904,1997-01-04
00905,1997-01-04
00906,1997-01-04
00907,1997-01-04
00908,1997-01-04
00909,1997-01-04
00910,1997-01-04
00911,1997-01-04
00912,1997-01-05
00913,1997-01-04
00914,1997-01-04
00915,1997-01-04
00916,1997-01-04
00917,1997-01-04
00918,1997-01-04
00919,1997-03-12
00920,1997-01-07
00921,1997-01-06
00922,1997-01-07
00923,1997-01-04
00924,1997-01-04
00925,1997-01-04
00926,1997-01-04
00927,1997-01-04
00928,1997-01-05
00929,1997-01-04
00930,1997-01-04
00931,1997-01-05
00932,1997-01-04
00933,1997-01-05
00934,1997-01-11
00935,1997-01-04
00936,1997-01-04
00937,1997-01-10
00938,1997-01-05
00939,1997-01-04
00940,1997-01-04
00941,1997-01-04
00942,1997-01-04
00943,1997-01-04
00944,1997-01-04
00945,1997-02-10
00946,1997-01-04
00947,1997-01-04
00948,1997-01-04
00949,1997-01-04
00950,1997-01-11
00951,1997-01-05
00952,1997-01-04
00953,1997-01-04
00954,1997-01-04
00955,1997-03-05
00956,1997-01-04
00957,1997-01-04
00958,1997-01-04
00959,1997-01-06
00960,1997-01-04
00961,1997-01-05
00962,1997-01-04
00963,1997-01-04
00964,1997-01-04
00965,1997-01-04
00966,1997-01-04
00967,1997-02-17
00968,1997-01-04
00969,1997-01-04
00970,1997-01-04
00971,1997-01-04
00972,1997-01-04
00973,1997-01-04
00974,1997-01-04
00975,1997-01-05
00976,1997-01-04
00977,1997-01-04
00978,1997-01-04
00979,1997-01-05
00980,1997-01-04
00981,1997-01-07
00982,1997-01-05
00983,1997-01-05
00984,1997-01-05
00985,1997-01-04
00986,1997-01-05
00987,1997-01-05
00988,1997-01-11
00989,1997-01-05
00990,1997-01-05
00991,1997-01-05
00992,1997-01-05
00993,1997-01-05
00994,1997-01-05
00995,1997-03-08
00996,1997-01-05
00997,1997-01-07
00998,1997-01-05
00999,1997-01-05
01000,1997-01-20
01001,1997-01-05
01002,1997-01-05
01003,1997-01-05
01004,1997-01-05
01005,1997-01-05
01006,1997-01-05
01007,1997-01-05
01008,1997-01-05
01009,1997-01-05
01010,1997-01-05
01011,1997-01-06
01012,1997-01-05
01013,1997-01-05
01014,1997-01-05
01015,1997-01-05
01016,1997-01-18
01017,1997-01-05
01018,1997-01-05
01019,1997-01-05
01020,1997-01-05
01021,1997-01-05
01022,1997-01-05
01023,1997-01-05
01024,1997-01-05
01025,1997-01-05
01026,1997-01-05
01027,1997-01-05
01028,1997-01-05
01029,1997-01-05
01030,1997-01-05
01031,1997-01-05
01032,1997-01-10
01033,1997-01-05
01034,1997-01-05
01035,1997-01-05
01036,1997-01-05
01037,1997-02-09
01038,1997-01-05
01039,1997-01-05
01040,1997-01-05
01041,1997-01-05
01042,1997-02-18
01043,1997-01-05
01044,1997-01-05
01045,1997-01-05
01046,1997-01-05
01047,1997-01-07
01048,1997-01-05
01049,1997-01-05
01050,1997-01-05
01051,1997-01-05
01052,1997-01-05
01053,1997-01-05
01054,1997-01-05
01055,1997-01-05
01056,1997-01-05
01057,1997-01-05
01058,1997-01-05
01059,1997-01-05
01060,1997-01-05
01061,1997-01-05
01062,1997-01-05
01063,1997-01-11
01064,1997-01-05
01065,1997-01-05
01066,1997-01-05
01067,1997-01-05
01068,1997-01-05
01069,1997-01-05
01070,1997-01-05
01071,1997-01-05
01072,1997-01-05
01073,1997-01-05
01074,1997-01-05
01075,1997-01-05
01076,1997-01-05
01077,1997-01-05
01078,1997-01-05
01079,1997-01-05
01080,1997-01-05
01081,1997-01-05
01082,1997-01-05
01083,1997-01-06
01084,1997-01-05
01085,1997-01-05
01086,1997-01-05
01087,1997-01-05
01088,1997-01-05
01089,1997-01-05
01090,1997-01-05
01091,1997-01-05
01092,1997-01-05
01093,1997-01-05
01094,1997-01-10
01095,1997-01-05
01096,1997-01-05
01097,1997-01-05
01098,1997-01-05
01099,1997-01-05
01100,1997-01-05
01101,1997-01-05
01102,1997-01-06
01103,1997-01-05
01104,1997-01-05
01105,1997-01-05
01106,1997-01-05
01107,1997-01-05
01108,1997-01-05
01109,1997-01-05
01110,1997-01-05
01111,1997-01-05
01112,1997-01-05
01113,1997-01-05
01114,1997-03-09
01115,1997-01-06
01116,1997-01-05
01117,1997-01-27
01118,1997-01-05
01119,1997-01-05
01120,1997-01-05
01121,1997-01-05
01122,1997-01-05
01123,1997-01-05
01124,1997-01-05
01125,1997-01-05
01126,1997-01-06
01127,1997-01-05
01128,1997-01-05
01129,1997-01-05
01130,1997-01-05
01131,1997-01-05
01132,1997-01-05
01133,1997-01-05
01134,1997-01-05
01135,1997-01-06
01136,1997-01-05
01137,1997-01-08
01138,1997-01-05
01139,1997-01-10
01140,1997-01-05
01141,1997-01-05
01142,1997-02-23
01143,1997-01-05
01144,1997-02-15
01145,1997-01-05
01146,1997-01-05
01147,1997-01-05
01148,1997-02-15
01149,1997-01-05
01150,1997-01-05
01151,1997-01-05
01152,1997-01-05
01153,1997-01-05
01154,1997-01-05
01155,1997-01-05
01156,1997-01-05
01157,1997-01-12
01158,1997-01-05
01159,1997-02-08
01160,1997-01-05
01161,1997-01-05
01162,1997-02-06
01163,1997-01-05
01164,1997-01-05
01165,1997-01-05
01166,1997-01-05
01167,1997-01-05
01168,1997-01-05
01169,1997-02-22
01170,1997-01-05
01171,1997-01-05
01172,1997-01-05
01173,1997-01-05
01174,1997-01-05
01175,1997-01-06
01176,1997-01-06
01177,1997-01-05
01178,1997-01-05
01179,1997-01-05
01180,1997-01-05
01181,1997-01-05
01182,1997-01-05
01183,1997-01-12
01184,1997-01-05
01185,1997-01-07
01186,1997-01-05
01187,1997-01-05
01188,1997-01-05
01189,1997-01-17
01190,1997-01-05
01191,1997-01-05
01192,1997-01-05
01193,1997-01-05
01194,1997-01-05
01195,1997-02-13
01196,1997-01-05
01197,1997-01-05
01198,1997-01-05
01199,1997-01-05
01200,1997-01-06
01201,1997-01-05
01202,1997-01-05
01203,1997-01-05
01204,1997-01-06
01205,1997-01-05
01206,1997-01-05
01207,1997-02-28
01208,1997-01-05
01209,1997-01-05
01210,1997-01-05
01211,1997-01-05
01212,1997-01-05
01213,1997-01-05
01214,1997-01-05
01215,1997-01-05
01216,1997-01-05
01217,1997-01-11
01218,1997-01-05
01219,1997-01-05
01220,1997-01-05
01221,1997-01-05
01222,1997-01-05
01223,1997-01-05
01224,1997-01-11
01225,1997-01-05
01226,1997-01-05
01227,1997-01-05
01228,1997-01-05
01229,1997-01-06
01230,1997-01-05
01231,1997-01-05
01232,1997-01-05
01233,1997-01-05
01234,1997-01-05
01235,1997-01-05
01236,1997-01-06
01237,1997-01-05
01238,1997-01-05
01239,1997-01-05
01240,1997-01-05
01241,1997-01-05
01242,1997-01-06
01243,1997-01-05
01244,1997-01-05
01245,1997-01-05
01246,1997-01-06
01247,1997-01-10
01248,1997-01-05
01249,1997-01-06
01250,1997-01-05
01251,1997-01-05
01252,1997-01-05
01253,1997-01-05
01254,1997-01-05
01255,1997-01-05
01256,1997-01-05
01257,1997-01-05
01258,1997-01-05
01259,1997-01-18
01260,1997-01-05
01261,1997-01-06
01262,1997-01-06
01263,1997-01-16
01264,1997-01-06
01265,1997-01-06
01266,1997-01-06
01267,1997-01-06
01268,1997-01-06
01269,1997-01-06
01270,1997-01-06
01271,1997-01-06
01272,1997-01-06
01273,1997-01-06
01274,1997-01-06
01275,1997-01-06
01276,1997-01-06
01277,1997-01-06
01278,1997-01-06
01279,1997-01-06
01280,1997-01-06
01281,1997-01-12
01282,1997-01-06
01283,1997-01-06
01284,1997-01-06
01285,1997-01-06
01286,1997-01-06
01287,1997-01-06
01288,1997-01-06
01289,1997-01-06
01290,1997-01-06
01291,1997-01-06
01292,1997-01-06
01293,1997-01-06
01294,1997-01-06
01295,1997-02-10
01296,1997-01-06
01297,1997-01-06
01298,1997-01-06
01299,1997-01-06
01300,1997-01-06
01301,1997-02-10
01302,1997-01-06
01303,1997-01-06
01304,1997-01-06
01305,1997-01-08
01306,1997-01-06
01307,1997-01-06
01308,1997-01-06
01309,1997-01-06
01310,1997-01-06
01311,1997-01-06
01312,1997-01-07
01313,1997-01-06
01314,1997-03-04
01315,1997-01-06
01316,1997-01-23
01317,1997-01-06
01318,1997-01-06
01319,1997-01-06
01320,1997-01-06
01321,1997-01-06
01322,1997-01-06
01323,1997-01-06
01324,1997-01-06
01325,1997-01-06
01326,1997-01-06
01327,1997-01-28
01328,1997-01-06
01329,1997-01-06
01330,1997-01-06
01331,1997-01-06
01332,1997-01-07
01333,1997-01-06
01334,1997-01-06
01335,1997-01-06
01336,1997-01-06
01337,1997-01-06
01338,1997-01-06
01339,1997-01-06
01340,1997-01-06
01341,1997-01-06
01342,1997-01-13
01343,1997-01-06
01344,1997-01-24
01345,1997-01-06
01346,1997-01-06
01347,1997-01-06
01348,1997-01-06
01349,1997-01-06
01350,1997-01-06
01351,1997-01-06
01352,1997-01-06
01353,1997-01-06
01354,1997-01-06
01355,1997-01-06
01356,1997-01-06
01357,1997-01-19
01358,1997-01-06
01359,1997-01-28
01360,1997-01-06
01361,1997-01-06
01362,1997-01-06
01363,1997-01-06
01364,1997-01-06
01365,1997-01-06
01366,1997-01-06
01367,1997-01-06
01368,1997-01-06
01369,1997-01-06
01370,1997-01-06
01371,1997-01-06
01372,1997-01-06
01373,1997-01-06
01374,1997-01-06
01375,1997-01-07
01376,1997-01-06
01377,1997-01-06
01378,1997-01-06
01379,1997-01-06
01380,1997-01-06
01381,1997-01-06
01382,1997-01-06
01383,1997-01-06
01384,1997-01-06
01385,1997-01-06
01386,1997-01-06
01387,1997-01-06
01388,1997-01-06
01389,1997-01-06
01390,1997-01-06
01391,1997-01-06
01392,1997-01-06
01393,1997-01-06
01394,1997-01-06
01395,1997-01-06
01396,1997-01-06
01397,1997-01-06
01398,1997-01-06
01399,1997-01-06
01400,1997-01-06
